opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
I6ZC5V1K,Kary Hendrixson,Gtx Plus Pro,Labdrill,Won,2017-07-16,2017-07-26,5008.0
1N3G9WG2,Kary Hendrixson,Gtx Pro,Y-Corporation,Won,2017-07-16,2017-07-19,5621.0
JHNXPUNX,Lajuana Vencill,Gtx Basic,Rangreen,Won,2017-07-16,2017-07-17,550.0
NPHD3ZTC,Moses Frase,Gtx Basic,Rangreen,Won,2017-07-16,2017-09-03,574.0
06KTPHYC,Rosalina Dieter,Mg Advanced,Hottechi,Lost,2017-07-16,2017-07-24,0.0
YCA44Q4U,Wilburn Farren,Mg Special,Kinnamplus,Won,2017-07-16,2017-07-25,52.0
FR4GTSEQ,Zane Levy,Gtx Basic,Xx-Holding,Won,2017-07-16,2017-09-15,477.0
S46ZLF3G,Anna Snelling,Gtx Basic,Betatech,Lost,2017-07-17,2017-07-26,0.0
WHZEK68G,Anna Snelling,Mg Special,Streethex,Lost,2017-07-17,2017-07-22,0.0
3CB3WNBM,Boris Faz,Gtx Basic,Kinnamplus,Engaging,2017-07-17,,
EJDRMHNC,Boris Faz,Mg Special,,Engaging,2017-07-17,,
O8C2G4G2,Cassey Cress,Mg Advanced,,Engaging,2017-07-17,,
DAJBIHBZ,Cassey Cress,Mg Advanced,Silis,Lost,2017-07-17,2017-07-28,0.0
P6BJ24ZP,Cassey Cress,Gtx Plus Basic,Plussunin,Won,2017-07-17,2017-07-20,1202.0
XORHQFNJ,Cecily Lampkin,Mg Advanced,Funholding,Lost,2017-07-17,2017-08-05,0.0
ZFRPQV2M,Cecily Lampkin,Mg Special,Funholding,Won,2017-07-17,2017-11-03,51.0
RVRBCZAI,Daniell Hammack,Gtx Plus Basic,Kan-Code,Lost,2017-07-17,2017-07-18,0.0
2897DN4S,Darcel Schlecht,Gtx Plus Basic,Finhigh,Lost,2017-07-17,2017-07-18,0.0
1DIL2X16,Darcel Schlecht,Gtx Pro,Rundofase,Lost,2017-07-17,2017-07-28,0.0
BMQEY089,Darcel Schlecht,Gtx Plus Basic,Scottech,Won,2017-07-17,2017-09-16,1203.0
CYOJ4G39,Darcel Schlecht,Gtx Pro,Isdom,Won,2017-07-17,2017-07-19,5673.0
5IOG6X00,Donn Cantrell,Gtx Plus Pro,Gekko & Co,Won,2017-07-17,2017-09-08,6205.0
HBN3R2TJ,Elease Gluck,Mg Advanced,,Engaging,2017-07-17,,
QG6BCBXM,Elease Gluck,Gtx Plus Pro,Sonron,Lost,2017-07-17,2017-08-03,0.0
CAXTE48L,Hayden Neloms,Mg Advanced,Cheers,Won,2017-07-17,2017-07-24,3363.0
OO3BM7A9,Hayden Neloms,Mg Advanced,Konex,Won,2017-07-17,2017-11-03,3700.0
NYPU55W4,James Ascencio,Gtx Pro,Kan-Code,Lost,2017-07-17,2017-11-01,0.0
VE334W2U,Jonathan Berthelot,Gtx Basic,Codehow,Won,2017-07-17,2017-09-23,546.0
AX7WS66G,Jonathan Berthelot,Gtx Basic,Toughzap,Won,2017-07-17,2017-07-24,617.0
OB8UCQ17,Jonathan Berthelot,Gtx Basic,Warephase,Won,2017-07-17,2017-07-26,490.0
BV4JZ4G8,Kami Bicknell,Gtx Basic,Konex,Lost,2017-07-17,2017-07-19,0.0
8CV5MZWW,Kami Bicknell,Gtx Basic,Nam-Zim,Lost,2017-07-17,2017-07-21,0.0
3L965RUK,Kary Hendrixson,Mg Advanced,Kan-Code,Won,2017-07-17,2017-07-26,3665.0
RZ8HI1Y5,Lajuana Vencill,Gtx Plus Basic,Warephase,Lost,2017-07-17,2017-07-24,0.0
IYKSBD0U,Markita Hansen,Mg Advanced,Hatfan,Lost,2017-07-17,2017-07-18,0.0
YVGDC8L2,Marty Freudenburg,Mg Special,Rangreen,Won,2017-07-17,2017-07-26,53.0
JZU0JH07,Maureen Marcano,Gtx Plus Basic,Finjob,Lost,2017-07-17,2017-09-28,0.0
ZEWNPF3K,Maureen Marcano,Gtx Plus Basic,Singletechno,Won,2017-07-17,2017-11-13,1075.0
6T64JWH9,Maureen Marcano,Gtx Pro,Sonron,Won,2017-07-17,2017-07-25,4683.0
E7RTG575,Niesha Huffines,Gtx Plus Basic,Statholdings,Won,2017-07-17,2017-07-27,1114.0
I9U5PCM3,Reed Clapper,Gtx Pro,Betasoloin,Won,2017-07-17,2017-11-17,5452.0
H1Y2W48V,Rosalina Dieter,Gtx Pro,Groovestreet,Won,2017-07-17,2017-09-07,5561.0
YFNRXR7X,Rosie Papadopoulos,Mg Special,Plussunin,Won,2017-07-17,2017-07-25,57.0
9MZPL59I,Versie Hillebrand,Mg Special,Streethex,Lost,2017-07-17,2017-08-03,0.0
7A3R2M9T,Vicki Laflamme,Gtx Plus Pro,Sonron,Engaging,2017-07-17,,
1RL933VJ,Vicki Laflamme,Gtx Pro,Kan-Code,Lost,2017-07-17,2017-09-22,0.0
GAE0E4RI,Vicki Laflamme,Mg Advanced,Cheers,Lost,2017-07-17,2017-07-29,0.0
VBN56JMP,Vicki Laflamme,Gtx Basic,Goodsilron,Won,2017-07-17,2017-07-18,496.0
7ITUU2YO,Vicki Laflamme,Gtx Pro,Lexiqvolax,Won,2017-07-17,2017-09-17,5054.0
NDLX894H,Violet Mclelland,Mg Special,Bluth Company,Lost,2017-07-17,2017-07-18,0.0
6ALH2N0I,Violet Mclelland,Mg Special,Gekko & Co,Won,2017-07-17,2017-08-20,55.0
G8XGVIG2,Zane Levy,Gtx Plus Basic,Lexiqvolax,Lost,2017-07-17,2017-07-26,0.0
HCR2GJ3O,Zane Levy,Gtx Pro,Xx-Holding,Lost,2017-07-17,2017-07-27,0.0
QABD6SAS,Zane Levy,Gtx Plus Basic,Singletechno,Won,2017-07-17,2017-09-21,1064.0
GUJCRHYU,Zane Levy,Gtx Pro,Goodsilron,Won,2017-07-17,2017-07-28,5268.0
SHKTBB71,Anna Snelling,Mg Special,Condax,Won,2017-07-18,2017-07-27,54.0
G0L0B1QC,Cassey Cress,Mg Advanced,Opentech,Won,2017-07-18,2017-07-28,3407.0
O28I4VDY,Corliss Cosme,Gtx Plus Basic,,Engaging,2017-07-18,,
3YC624RD,Daniell Hammack,Gtx Basic,Bubba Gump,Lost,2017-07-18,2017-08-05,0.0
715TBGPE,Darcel Schlecht,Gtx Pro,Rundofase,Lost,2017-07-18,2017-08-30,0.0
1Q3JQFAU,Darcel Schlecht,Mg Special,Dambase,Lost,2017-07-18,2017-07-26,0.0
O3K5RKMI,Darcel Schlecht,Gtx Plus Basic,Treequote,Won,2017-07-18,2017-07-19,752.0
75P6HFA0,Darcel Schlecht,Mg Advanced,Statholdings,Won,2017-07-18,2017-09-03,3727.0
NE0XCH5E,Elease Gluck,Mg Special,Condax,Lost,2017-07-18,2017-07-31,0.0
W01768VM,Elease Gluck,Gtx Basic,Zoomit,Won,2017-07-18,2017-07-28,532.0
38CPLDAR,Garret Kinder,Gtx Plus Pro,Xx-Zobam,Lost,2017-07-18,2017-07-30,0.0
TZRNKT72,Gladys Colclough,Gtx Plus Pro,Hottechi,Lost,2017-07-18,2017-07-23,0.0
4LXAW8CH,Gladys Colclough,Gtx Plus Pro,Inity,Lost,2017-07-18,2017-08-07,0.0
GOGIZWW6,Gladys Colclough,Mg Advanced,Condax,Won,2017-07-18,2017-09-27,3139.0
DOPOI0R5,Hayden Neloms,Mg Advanced,Finjob,Won,2017-07-18,2017-07-28,3403.0
XRWMLGOG,James Ascencio,Mg Advanced,,Engaging,2017-07-18,,
69V1WQLK,James Ascencio,Gtx Plus Pro,Plusstrip,Won,2017-07-18,2017-07-27,5440.0
FEDXQCKJ,Marty Freudenburg,Gtx Plus Pro,Globex Corporation,Won,2017-07-18,2017-07-26,5698.0
MIXJ9F4F,Maureen Marcano,Gtx Plus Basic,,Engaging,2017-07-18,,
RSP75BOI,Moses Frase,Gtx Plus Pro,Streethex,Lost,2017-07-18,2017-07-19,0.0
CKDPWHTZ,Moses Frase,Gtx Basic,Genco Pura Olive Oil Company,Won,2017-07-18,2017-07-28,563.0
ECBFFQL0,Niesha Huffines,Gtx Basic,Stanredtax,Lost,2017-07-18,2017-07-28,0.0
Z8HW4Z9W,Rosie Papadopoulos,Gtx Basic,Kan-Code,Lost,2017-07-18,2017-07-26,0.0
0KVZKA5T,Vicki Laflamme,Mg Special,Konex,Lost,2017-07-18,2017-07-25,0.0
944H7LRC,Vicki Laflamme,Gtx Plus Pro,Sonron,Won,2017-07-18,2017-07-27,4673.0
F0OWRRLN,Vicki Laflamme,Mg Advanced,Konex,Won,2017-07-18,2017-07-28,3405.0
39EYEBMK,Violet Mclelland,Gtx Basic,,Engaging,2017-07-18,,
P4RLJHR3,Violet Mclelland,Gtx Basic,Umbrella Corporation,Won,2017-07-18,2017-11-15,566.0
M10S36W3,Wilburn Farren,Gtx Plus Pro,Konex,Won,2017-07-18,2017-11-06,5559.0
HT8UEA0H,Zane Levy,Gtx Pro,Scotfind,Lost,2017-07-18,2017-07-25,0.0
GR6C7GQ9,Zane Levy,Gtx Pro,Goodsilron,Won,2017-07-18,2017-09-16,4797.0
LAYVBSH4,Anna Snelling,Gtx Basic,,Engaging,2017-07-19,,
055Z2OAS,Anna Snelling,Mg Special,Dontechi,Engaging,2017-07-19,,
Q9VC6GV0,Anna Snelling,Mg Special,Konmatfix,Engaging,2017-07-19,,
G11DEJSL,Anna Snelling,Mg Special,Dontechi,Lost,2017-07-19,2017-07-30,0.0
BP45IP77,Anna Snelling,Mg Special,Betatech,Won,2017-07-19,2017-07-25,53.0
3XJI7AD8,Cassey Cress,Mg Advanced,Zotware,Lost,2017-07-19,2017-09-27,0.0
8D8JOXP6,Cecily Lampkin,Mg Special,,Engaging,2017-07-19,,
IPHP2GVT,Cecily Lampkin,Mg Special,,Engaging,2017-07-19,,
XP7YG96H,Corliss Cosme,Gtx Plus Basic,Donquadtech,Won,2017-07-19,2017-07-30,955.0
GP4JNSJY,Daniell Hammack,Gtx Plus Pro,Yearin,Lost,2017-07-19,2017-07-30,0.0
X8M3SCVF,Darcel Schlecht,Gtx Basic,,Engaging,2017-07-19,,
I3KQNE9V,Darcel Schlecht,Gtx Plus Pro,Isdom,Engaging,2017-07-19,,
NU4ACGMY,Darcel Schlecht,Gtx Pro,,Engaging,2017-07-19,,
EBVL81O5,Darcel Schlecht,Gtx Pro,Betatech,Lost,2017-07-19,2017-07-22,0.0
NDHQMBA0,Darcel Schlecht,Gtx Plus Basic,Globex Corporation,Won,2017-07-19,2017-08-03,1060.0
XV03TJV1,Darcel Schlecht,Gtx Pro,Gogozoom,Won,2017-07-19,2017-07-26,5401.0
CCLIVXMG,Elease Gluck,Gtx Pro,,Engaging,2017-07-19,,
FQ5A489H,Garret Kinder,Gtx Plus Pro,Kan-Code,Won,2017-07-19,2017-07-26,4895.0
3PZ6Y6AJ,Gladys Colclough,Gtx Plus Pro,Treequote,Won,2017-07-19,2017-07-21,4907.0
LDK61ORQ,Hayden Neloms,Mg Special,Xx-Zobam,Engaging,2017-07-19,,
564Y2IOV,Hayden Neloms,Mg Advanced,Y-Corporation,Lost,2017-07-19,2017-07-29,0.0
W7VULS00,Hayden Neloms,Gtx Plus Basic,Sunnamplex,Won,2017-07-19,2017-09-30,1170.0
PLW3NMLJ,Hayden Neloms,Mg Advanced,Faxquote,Won,2017-07-19,2017-07-28,2718.0
MMVGTXDB,James Ascencio,Mg Special,Plusstrip,Lost,2017-07-19,2017-08-30,0.0
PQOHTS9I,Jonathan Berthelot,Gtx Pro,Inity,Engaging,2017-07-19,,
6UCZ36IC,Kami Bicknell,Gtx Basic,Kan-Code,Lost,2017-07-19,2017-11-04,0.0
4IC989F8,Kary Hendrixson,Gtx Basic,Green-Plus,Lost,2017-07-19,2017-07-30,0.0
Y5FM7TJT,Kary Hendrixson,Mg Special,Plexzap,Lost,2017-07-19,2017-07-21,0.0
OB3K0SVW,Kary Hendrixson,Gtx Basic,Goodsilron,Won,2017-07-19,2017-08-08,624.0
LORMJLTE,Lajuana Vencill,Gtx Plus Basic,Konmatfix,Engaging,2017-07-19,,
HIVUC1C4,Lajuana Vencill,Mg Special,,Engaging,2017-07-19,,
WWOCI25Z,Lajuana Vencill,Gtx Plus Pro,Isdom,Lost,2017-07-19,2017-07-30,0.0
1UFFP5T3,Lajuana Vencill,Mg Advanced,Cancity,Lost,2017-07-19,2017-08-02,0.0
ALMZ6ZUI,Lajuana Vencill,Gtx Basic,Genco Pura Olive Oil Company,Won,2017-07-19,2017-07-29,537.0
B4UIGJRX,Lajuana Vencill,Gtx Plus Basic,Dontechi,Won,2017-07-19,2017-07-30,1089.0
ZCAEQT06,Lajuana Vencill,Mg Advanced,Codehow,Won,2017-07-19,2017-07-27,3352.0
XBO6IN0E,Markita Hansen,Gtx Pro,Rantouch,Lost,2017-07-19,2017-11-01,0.0
U1SBKB0U,Markita Hansen,Gtx Basic,Singletechno,Won,2017-07-19,2017-07-23,535.0
E3XLWCWX,Marty Freudenburg,Gtx Plus Pro,Ontomedia,Engaging,2017-07-19,,
7LD79NYD,Marty Freudenburg,Mg Advanced,,Engaging,2017-07-19,,
8S7IAR2D,Marty Freudenburg,Gtx Basic,Rangreen,Won,2017-07-19,2017-09-25,571.0
RWQKOD1W,Maureen Marcano,Mg Advanced,Cheers,Won,2017-07-19,2017-09-29,3535.0
BKOWQMMV,Moses Frase,Gtx Basic,,Engaging,2017-07-19,,
6TOOTFQV,Moses Frase,Mg Advanced,Bioholding,Won,2017-07-19,2017-07-27,3985.0
2WDSO6PG,Niesha Huffines,Gtx Basic,Hatfan,Engaging,2017-07-19,,
I776MNA8,Rosie Papadopoulos,Mg Advanced,Massive Dynamic,Won,2017-07-19,2017-07-21,3568.0
IQFDPIND,Versie Hillebrand,Gtx Basic,,Engaging,2017-07-19,,
VG17J29L,Versie Hillebrand,Mg Special,Bioholding,Lost,2017-07-19,2017-07-29,0.0
F7R8ICT8,Versie Hillebrand,Mg Special,Funholding,Won,2017-07-19,2017-07-27,65.0
KULR6FMD,Versie Hillebrand,Mg Special,Funholding,Won,2017-07-19,2017-07-25,47.0
JHCA115A,Vicki Laflamme,Gtx Pro,Green-Plus,Engaging,2017-07-19,,
DMG5EOFC,Violet Mclelland,Mg Advanced,Lexiqvolax,Engaging,2017-07-19,,
ZGFB0IF1,Anna Snelling,Gtx Plus Basic,,Engaging,2017-07-20,,
LD4F6QTP,Anna Snelling,Gtx Plus Pro,Groovestreet,Engaging,2017-07-20,,
1FEHFRKX,Anna Snelling,Gtx Plus Pro,Labdrill,Engaging,2017-07-20,,
DNBR1VHP,Anna Snelling,Mg Special,Silis,Engaging,2017-07-20,,
1R2CLEGQ,Anna Snelling,Mg Special,,Engaging,2017-07-20,,
KOG75BRP,Anna Snelling,Gtx Plus Basic,Ron-Tech,Lost,2017-07-20,2017-11-11,0.0
SV3T5L5N,Anna Snelling,Gtx Plus Basic,Ron-Tech,Won,2017-07-20,2017-07-21,1160.0
THRXY3SV,Anna Snelling,Gtx Plus Pro,Stanredtax,Won,2017-07-20,2017-08-23,5847.0
9BFHDZOK,Boris Faz,Mg Advanced,Kan-Code,Lost,2017-07-20,2017-07-30,0.0
IHOU09D6,Boris Faz,Gtx Plus Basic,Yearin,Won,2017-07-20,2017-09-20,1029.0
BJWS06GX,Corliss Cosme,Gtx Plus Pro,Ontomedia,Lost,2017-07-20,2017-07-21,0.0
4IVW7F68,Corliss Cosme,Gtx Pro,Donquadtech,Lost,2017-07-20,2017-07-31,0.0
NSO0UHK1,Daniell Hammack,Gtx Plus Basic,,Engaging,2017-07-20,,
ROSYV895,Daniell Hammack,Mg Advanced,Konex,Lost,2017-07-20,2017-11-09,0.0
LHBWJAD3,Darcel Schlecht,Gtx Plus Basic,,Engaging,2017-07-20,,
KRWKDPWW,Darcel Schlecht,Gtx Plus Basic,,Engaging,2017-07-20,,
6V7FT2YU,Darcel Schlecht,Gtx Pro,,Engaging,2017-07-20,,
3V7Q3G52,Darcel Schlecht,Gtx Pro,Funholding,Lost,2017-07-20,2017-07-28,0.0
4U3OSLNM,Darcel Schlecht,Gtx Pro,Gogozoom,Lost,2017-07-20,2017-07-28,0.0
LX4D50OF,Darcel Schlecht,Gtx Pro,Rangreen,Lost,2017-07-20,2017-08-04,0.0
CWBHL1S7,Darcel Schlecht,Gtx Pro,Stanredtax,Lost,2017-07-20,2017-07-28,0.0
FCBBJJIJ,Darcel Schlecht,Mg Advanced,Bioholding,Lost,2017-07-20,2017-07-23,0.0
1D1L6FJX,Darcel Schlecht,Gtx Pro,Treequote,Won,2017-07-20,2017-08-17,5058.0
L2P99XIG,Donn Cantrell,Gtx Plus Basic,Gekko & Co,Lost,2017-07-20,2017-09-21,0.0
DEN2BPRR,Donn Cantrell,Gtx Pro,Silis,Lost,2017-07-20,2017-09-27,0.0
1QGOH13Z,Donn Cantrell,Gtx Pro,Zathunicon,Lost,2017-07-20,2017-07-28,0.0
PCTOIQZA,Gladys Colclough,Mg Advanced,Rangreen,Won,2017-07-20,2017-11-14,3552.0
OI3UIKVF,Hayden Neloms,Gtx Plus Basic,Konmatfix,Engaging,2017-07-20,,
8AK1G9IT,Hayden Neloms,Gtx Plus Pro,Kan-Code,Won,2017-07-20,2017-11-08,5526.0
GY10EROJ,Jonathan Berthelot,Gtx Basic,Cheers,Engaging,2017-07-20,,
90G292UY,Jonathan Berthelot,Gtx Basic,,Engaging,2017-07-20,,
JDHHDOX8,Jonathan Berthelot,Gtx Basic,,Engaging,2017-07-20,,
KTWP0SMT,Jonathan Berthelot,Gtx Basic,,Engaging,2017-07-20,,
29W6WPLA,Jonathan Berthelot,Gtx Plus Basic,Gekko & Co,Engaging,2017-07-20,,
CDVDL9I5,Jonathan Berthelot,Gtx Plus Basic,,Engaging,2017-07-20,,
PJ75Q8VM,Jonathan Berthelot,Gtx Pro,,Engaging,2017-07-20,,
0NSRB3EO,Jonathan Berthelot,Mg Special,,Engaging,2017-07-20,,
TDJ3N8EJ,Kami Bicknell,Mg Advanced,Kinnamplus,Engaging,2017-07-20,,
AEMGFUYH,Kary Hendrixson,Gtx Pro,Plexzap,Won,2017-07-20,2017-07-26,4428.0
7439NGIG,Marty Freudenburg,Gtx Pro,Sumace,Engaging,2017-07-20,,
6GLF0PU0,Maureen Marcano,Gtx Basic,Singletechno,Won,2017-07-20,2017-07-27,523.0
3JW6CZ7K,Moses Frase,Gtx Basic,,Engaging,2017-07-20,,
F3EOBN5A,Moses Frase,Gtx Plus Pro,Genco Pura Olive Oil Company,Engaging,2017-07-20,,
AERVH1AC,Niesha Huffines,Gtx Plus Basic,,Engaging,2017-07-20,,
BBOWBQA6,Niesha Huffines,Gtx Plus Pro,Blackzim,Engaging,2017-07-20,,
908W84Y6,Reed Clapper,Gtx Plus Basic,Mathtouch,Lost,2017-07-20,2017-07-22,0.0
48CVYAIE,Reed Clapper,Gtx Plus Pro,Plussunin,Lost,2017-07-20,2017-07-30,0.0
ULY6LFT1,Rosie Papadopoulos,Gtx Pro,Mathtouch,Won,2017-07-20,2017-07-31,5392.0
IYDR200I,Vicki Laflamme,Gtx Basic,Finjob,Lost,2017-07-20,2017-07-27,0.0
2QHB4SYK,Violet Mclelland,Mg Special,Zencorporation,Won,2017-07-20,2017-07-28,55.0
GEQ7KT9J,Wilburn Farren,Gtx Plus Basic,Plussunin,Engaging,2017-07-20,,
S50ETCN7,Anna Snelling,Gtx Plus Basic,,Engaging,2017-07-21,,
0KRVN3V5,Anna Snelling,Mg Advanced,Hatfan,Engaging,2017-07-21,,
JNDSA5B4,Anna Snelling,Gtx Basic,Treequote,Lost,2017-07-21,2017-11-06,0.0
L3DT2WVO,Boris Faz,Gtx Pro,Gekko & Co,Won,2017-07-21,2017-11-20,4197.0
OCMCRBJR,Boris Faz,Mg Advanced,Mathtouch,Won,2017-07-21,2017-09-18,3830.0
II0SKLFO,Cassey Cress,Gtx Basic,Donware,Won,2017-07-21,2017-07-30,494.0
UJ58VMZT,Cecily Lampkin,Gtx Plus Basic,,Engaging,2017-07-21,,
E8GD44YC,Cecily Lampkin,Gtx Plus Basic,,Engaging,2017-07-21,,
A3T91VUM,Cecily Lampkin,Mg Special,,Engaging,2017-07-21,,
LIYJSU0E,Daniell Hammack,Gtx Plus Pro,Konex,Won,2017-07-21,2017-07-22,5118.0
S6YZO6UQ,Darcel Schlecht,Gtx Pro,,Engaging,2017-07-21,,
PI45UJKA,Darcel Schlecht,Gtx Pro,,Engaging,2017-07-21,,
T9QD8U1Y,Darcel Schlecht,Mg Special,Betasoloin,Engaging,2017-07-21,,
WLDFQR7Z,Darcel Schlecht,Mg Advanced,Bubba Gump,Engaging,2017-07-21,,
PNISVWNN,Darcel Schlecht,Mg Advanced,Scotfind,Engaging,2017-07-21,,
SEDTNUD7,Darcel Schlecht,Gtx Plus Basic,Toughzap,Won,2017-07-21,2017-07-28,1000.0
9UO306XU,Darcel Schlecht,Gtx Pro,Conecom,Won,2017-07-21,2017-07-26,5347.0
GN16L9RW,Donn Cantrell,Gtx Basic,Ganjaflex,Lost,2017-07-21,2017-07-22,0.0
GVRA1VJJ,Donn Cantrell,Gtx Basic,Sumace,Lost,2017-07-21,2017-07-29,0.0
TBXMDI2Q,Donn Cantrell,Gtx Plus Pro,Plussunin,Won,2017-07-21,2017-08-23,5340.0
0HVUV9OY,Gladys Colclough,Gtx Basic,,Engaging,2017-07-21,,
GVJFKHNL,Gladys Colclough,Mg Special,Silis,Engaging,2017-07-21,,
COSC7XVA,Gladys Colclough,Mg Advanced,,Engaging,2017-07-21,,
L6CE1E4L,Gladys Colclough,Gtx Basic,Streethex,Lost,2017-07-21,2017-11-17,0.0
RNCYPVJO,Gladys Colclough,Mg Advanced,Stanredtax,Won,2017-07-21,2017-07-31,2970.0
9UTOQBAH,James Ascencio,Gtx Pro,Rantouch,Lost,2017-07-21,2017-07-28,0.0
WARBRUXU,Jonathan Berthelot,Gtx Basic,Stanredtax,Engaging,2017-07-21,,
02K37JAK,Jonathan Berthelot,Gtx Plus Basic,,Engaging,2017-07-21,,
6F5TIV66,Jonathan Berthelot,Gtx Plus Basic,,Engaging,2017-07-21,,
HTEAOHFO,Kami Bicknell,Gtx Basic,,Engaging,2017-07-21,,
PAUXUGK3,Kary Hendrixson,Gtx Plus Basic,Sonron,Won,2017-07-21,2017-07-30,997.0
VJ9K12PY,Lajuana Vencill,Mg Special,,Engaging,2017-07-21,,
HWY9HTK2,Lajuana Vencill,Gtx Plus Basic,Funholding,Lost,2017-07-21,2017-07-29,0.0
983QHALZ,Lajuana Vencill,Mg Advanced,Stanredtax,Lost,2017-07-21,2017-07-30,0.0
MV7I9RKH,Marty Freudenburg,Gtx Plus Basic,Treequote,Engaging,2017-07-21,,
CBQRKYZP,Marty Freudenburg,Gtx Plus Pro,Silis,Engaging,2017-07-21,,
ETLF2H4K,Maureen Marcano,Gtx Plus Basic,,Engaging,2017-07-21,,
XVB2CGL6,Maureen Marcano,Gtx Pro,,Engaging,2017-07-21,,
GE4QGOCI,Moses Frase,Mg Special,,Engaging,2017-07-21,,
P5B6BZWO,Moses Frase,Gtx Basic,Finhigh,Won,2017-07-21,2017-07-30,526.0
F7ZPP0C4,Niesha Huffines,Gtx Plus Pro,Codehow,Lost,2017-07-21,2017-07-28,0.0
N0UCNVKJ,Niesha Huffines,Gtx Basic,Dontechi,Won,2017-07-21,2017-07-30,418.0
5OAWTEIU,Niesha Huffines,Mg Special,Streethex,Won,2017-07-21,2017-07-28,54.0
55NG8O95,Rosalina Dieter,Gtx Basic,Groovestreet,Won,2017-07-21,2017-09-07,622.0
DL3Q5HAD,Rosie Papadopoulos,Gtx Plus Pro,Umbrella Corporation,Won,2017-07-21,2017-08-23,4930.0
3YDXZ4FA,Versie Hillebrand,Gtx Plus Pro,,Engaging,2017-07-21,,
EUBMHJGQ,Versie Hillebrand,Mg Special,Hottechi,Engaging,2017-07-21,,
0T9EBKZL,Versie Hillebrand,Mg Special,Scottech,Won,2017-07-21,2017-07-28,51.0
6KOHYTT4,Versie Hillebrand,Mg Advanced,Betatech,Won,2017-07-21,2017-07-30,3167.0
3L8ECZK8,Versie Hillebrand,Mg Advanced,Globex Corporation,Won,2017-07-21,2017-09-27,3038.0
R69OYH4Z,Vicki Laflamme,Gtx Pro,Umbrella Corporation,Engaging,2017-07-21,,
S0Z4QVL2,Vicki Laflamme,Gtx Pro,,Engaging,2017-07-21,,
JAH8NGC2,Vicki Laflamme,Mg Advanced,Xx-Holding,Won,2017-07-21,2017-09-24,2851.0
I9SPENCQ,Violet Mclelland,Gtx Plus Basic,Cheers,Engaging,2017-07-21,,
REAFB3C3,Zane Levy,Gtx Basic,,Engaging,2017-07-21,,
0Z8ZAS2M,Zane Levy,Gtx Basic,,Engaging,2017-07-21,,
VRCYXSP1,Zane Levy,Gtx Basic,,Engaging,2017-07-21,,
93818DZF,Zane Levy,Gtx Basic,Dalttechnology,Lost,2017-07-21,2017-11-18,0.0
7B3DXNZL,Zane Levy,Gtx Pro,Doncon,Won,2017-07-21,2017-07-22,5283.0
DZAFN4I1,Zane Levy,Mg Special,Doncon,Won,2017-07-21,2017-07-23,49.0
QRR70537,Anna Snelling,Gtx Basic,,Engaging,2017-07-22,,
T4AW06MM,Anna Snelling,Gtx Plus Pro,,Engaging,2017-07-22,,
FEFNNXH1,Anna Snelling,Mg Special,Singletechno,Engaging,2017-07-22,,
3DATPTEH,Anna Snelling,Mg Special,,Engaging,2017-07-22,,
FT5U6NIG,Anna Snelling,Mg Special,,Engaging,2017-07-22,,
RQF6II3D,Anna Snelling,Mg Special,,Engaging,2017-07-22,,
E9J482PX,Anna Snelling,Mg Advanced,,Engaging,2017-07-22,,
RZYCBSQN,Anna Snelling,Gtx Plus Basic,Condax,Lost,2017-07-22,2017-07-29,0.0
84BIAFGY,Anna Snelling,Mg Advanced,Statholdings,Lost,2017-07-22,2017-11-03,0.0
YQACOZV4,Cassey Cress,Gtx Plus Basic,Xx-Zobam,Lost,2017-07-22,2017-09-12,0.0
DNIX6FCG,Cassey Cress,Mg Special,Gekko & Co,Lost,2017-07-22,2017-07-27,0.0
6U7RD3TG,Cassey Cress,Mg Advanced,Initech,Won,2017-07-22,2017-07-23,3684.0
610D6711,Cassey Cress,Mg Advanced,Silis,Won,2017-07-22,2017-11-23,2986.0
8QDSXHQ8,Cecily Lampkin,Gtx Basic,,Engaging,2017-07-22,,
5DQZSOBE,Cecily Lampkin,Gtx Plus Basic,,Engaging,2017-07-22,,
OT5G3M9A,Cecily Lampkin,Mg Advanced,Treequote,Engaging,2017-07-22,,
3Z5NBGAT,Cecily Lampkin,Mg Special,Stanredtax,Won,2017-07-22,2017-07-23,50.0
WNRDPS5I,Corliss Cosme,Gtx Pro,Donware,Lost,2017-07-22,2017-08-02,0.0
ZUSDWKSM,Corliss Cosme,Gtx Pro,Ganjaflex,Lost,2017-07-22,2017-07-29,0.0
TQQDICC6,Darcel Schlecht,Gtx Basic,,Engaging,2017-07-22,,
P66UXGPS,Darcel Schlecht,Gtx Plus Basic,,Engaging,2017-07-22,,
FY5MBCWQ,Darcel Schlecht,Gtx Pro,,Engaging,2017-07-22,,
UAX2OR58,Darcel Schlecht,Mg Special,,Engaging,2017-07-22,,
NK1TQTYO,Darcel Schlecht,Gtx Pro,Streethex,Lost,2017-07-22,2017-07-24,0.0
676KO0LG,Darcel Schlecht,Gtx Plus Basic,Gogozoom,Won,2017-07-22,2017-07-29,927.0
D6PFP040,Darcel Schlecht,Gtx Pro,Dambase,Won,2017-07-22,2017-09-05,5113.0
MHMD41XY,Elease Gluck,Mg Special,Blackzim,Won,2017-07-22,2017-07-23,51.0
YBY3PA1S,Gladys Colclough,Gtx Basic,,Engaging,2017-07-22,,
